,Neighbourhood,NeighbourhoodLatitude,NeighbourhoodLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,VenuePrimary,Borough,Longitude,City
4473,Murray Hill,40.748303077252174,-73.97833207924127,Ippodo Tea Co.,40.749757350648515,-73.9777326596245,Tea Room,food,Queens,-73.81276269135866,New York
4475,Murray Hill,40.748303077252174,-73.97833207924127,Kajitsu,40.74976283974211,-73.97768769032828,Japanese Restaurant,food,Queens,-73.81276269135866,New York
4477,Murray Hill,40.748303077252174,-73.97833207924127,Perk Kafe,40.747768,-73.977363,Coffee Shop,food,Queens,-73.81276269135866,New York
4479,Murray Hill,40.748303077252174,-73.97833207924127,Sons of Thunder,40.74797027402464,-73.97575060170206,Hawaiian Restaurant,food,Queens,-73.81276269135866,New York
4481,Murray Hill,40.748303077252174,-73.97833207924127,Shake Shack,40.74966574698551,-73.97571869830242,Burger Joint,food,Queens,-73.81276269135866,New York
4483,Murray Hill,40.748303077252174,-73.97833207924127,The Morgan Library & Museum,40.74930521896097,-73.9814293384552,Museum,arts_entertainment,Queens,-73.81276269135866,New York
4485,Murray Hill,40.748303077252174,-73.97833207924127,Sushi Ryusei,40.748354,-73.97520300000001,Sushi Restaurant,food,Queens,-73.81276269135866,New York
4487,Murray Hill,40.748303077252174,-73.97833207924127,"The Renwick Hotel, Curio Collection by Hilton",40.7504022,-73.9778216,Hotel,travel,Queens,-73.81276269135866,New York
4489,Murray Hill,40.748303077252174,-73.97833207924127,City Beer,40.7486191,-73.97570259999999,Bar,nightlife,Queens,-73.81276269135866,New York
4491,Murray Hill,40.748303077252174,-73.97833207924127,Little Alley,40.747326320874585,-73.9770164277044,Shanghai Restaurant,food,Queens,-73.81276269135866,New York
4493,Murray Hill,40.748303077252174,-73.97833207924127,Sarge's Delicatessen & Diner,40.74726357893965,-73.97705848354722,Jewish Restaurant,food,Queens,-73.81276269135866,New York
4495,Murray Hill,40.748303077252174,-73.97833207924127,Num Pang Sandwich Shop,40.750522,-73.976124,Sandwich Place,food,Queens,-73.81276269135866,New York
4497,Murray Hill,40.748303077252174,-73.97833207924127,Lucid Cafe,40.748754,-73.977916,Coffee Shop,food,Queens,-73.81276269135866,New York
4499,Murray Hill,40.748303077252174,-73.97833207924127,Bareburger,40.746151934915,-73.97813209894593,Burger Joint,food,Queens,-73.81276269135866,New York
4501,Murray Hill,40.748303077252174,-73.97833207924127,Shelburne Hotel & Suites by Affinia,40.74841927463572,-73.97793978452682,Hotel,travel,Queens,-73.81276269135866,New York
4503,Murray Hill,40.748303077252174,-73.97833207924127,Murray Hill Market,40.74639457940594,-73.97966102783904,Deli / Bodega,food,Queens,-73.81276269135866,New York
4505,Murray Hill,40.748303077252174,-73.97833207924127,Katagiri,40.75087050808319,-73.9767551161243,Grocery Store,shops,Queens,-73.81276269135866,New York
4507,Murray Hill,40.748303077252174,-73.97833207924127,Zucker's Bagels & Smoked Fish,40.75053251798501,-73.97686735767212,Bagel Shop,food,Queens,-73.81276269135866,New York
4509,Murray Hill,40.748303077252174,-73.97833207924127,Oaxaca Taqueria,40.74546552439759,-73.97940322262632,Taco Place,food,Queens,-73.81276269135866,New York
4511,Murray Hill,40.748303077252174,-73.97833207924127,Delectica,40.74811642380029,-73.9764454132702,Café,food,Queens,-73.81276269135866,New York
4513,Murray Hill,40.748303077252174,-73.97833207924127,Sophie's Cuban Cuisine,40.75056331810922,-73.97663563349062,Cuban Restaurant,food,Queens,-73.81276269135866,New York
4515,Murray Hill,40.748303077252174,-73.97833207924127,European Wax Center,40.74537922208471,-73.97718323153906,Health & Beauty Service,shops,Queens,-73.81276269135866,New York
4517,Murray Hill,40.748303077252174,-73.97833207924127,Scandinavia House,40.74928342395154,-73.97980868514539,Cultural Center,building,Queens,-73.81276269135866,New York
4519,Murray Hill,40.748303077252174,-73.97833207924127,Omar's Mediterranean Cuisine,40.750943,-73.98102,Mediterranean Restaurant,food,Queens,-73.81276269135866,New York
4521,Murray Hill,40.748303077252174,-73.97833207924127,Café China,40.7499796904135,-73.98223427700086,Chinese Restaurant,food,Queens,-73.81276269135866,New York
4523,Murray Hill,40.748303077252174,-73.97833207924127,Zuma New York,40.75052689410716,-73.980782390213,Japanese Restaurant,food,Queens,-73.81276269135866,New York
4525,Murray Hill,40.748303077252174,-73.97833207924127,Juice Generation,40.751412337284314,-73.9765369892121,Juice Bar,food,Queens,-73.81276269135866,New York
4527,Murray Hill,40.748303077252174,-73.97833207924127,Crunch Fitness - 34th Street,40.74503265187938,-73.97710514599794,Gym / Fitness Center,building,Queens,-73.81276269135866,New York
4529,Murray Hill,40.748303077252174,-73.97833207924127,Alidoro,40.751171895559835,-73.98110662502059,Sandwich Place,food,Queens,-73.81276269135866,New York
4531,Murray Hill,40.748303077252174,-73.97833207924127,Equinox Park Avenue,40.746093,-73.98135,Gym,building,Queens,-73.81276269135866,New York
4533,Murray Hill,40.748303077252174,-73.97833207924127,Tartinery,40.75068218637905,-73.97876995273492,French Restaurant,food,Queens,-73.81276269135866,New York
4535,Murray Hill,40.748303077252174,-73.97833207924127,Potbelly Sandwich Shop,40.751218580049,-73.9789338191635,Sandwich Place,food,Queens,-73.81276269135866,New York
4537,Murray Hill,40.748303077252174,-73.97833207924127,Taylor St. Baristas,40.75141927853027,-73.97976770103656,Coffee Shop,food,Queens,-73.81276269135866,New York
4539,Murray Hill,40.748303077252174,-73.97833207924127,305 Fitness MIDTOWN,40.74679016051969,-73.98288534895833,Gym / Fitness Center,building,Queens,-73.81276269135866,New York
4541,Murray Hill,40.748303077252174,-73.97833207924127,Wolfgang's Steakhouse,40.746531281640806,-73.98195293767795,Steakhouse,food,Queens,-73.81276269135866,New York
4543,Murray Hill,40.748303077252174,-73.97833207924127,Everybody Fights,40.75208707773447,-73.97944973218665,Boxing Gym,building,Queens,-73.81276269135866,New York
4545,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin Steakhouse,40.75183650705145,-73.97901046365405,Steakhouse,food,Queens,-73.81276269135866,New York
4547,Murray Hill,40.748303077252174,-73.97833207924127,Lan Larb Midtown,40.74533363204334,-73.9755277555111,Thai Restaurant,food,Queens,-73.81276269135866,New York
4549,Murray Hill,40.748303077252174,-73.97833207924127,The Marmara Park Avenue,40.7452659606934,-73.9816360473633,Resort,travel,Queens,-73.81276269135866,New York
4551,Murray Hill,40.748303077252174,-73.97833207924127,Hair Styling by Joseph,40.75081188002566,-73.98204417955274,Salon / Barbershop,shops,Queens,-73.81276269135866,New York
4553,Murray Hill,40.748303077252174,-73.97833207924127,Garlic New York Pizza Bar,40.745068175947466,-73.97566605746329,Pizza Place,food,Queens,-73.81276269135866,New York
4555,Murray Hill,40.748303077252174,-73.97833207924127,Sticky's Finger Joint,40.74505372839559,-73.97885964232785,Fried Chicken Joint,food,Queens,-73.81276269135866,New York
4557,Murray Hill,40.748303077252174,-73.97833207924127,Tina's Cuban Cuisine,40.7474653967574,-73.98330692383087,Cuban Restaurant,food,Queens,-73.81276269135866,New York
4559,Murray Hill,40.748303077252174,-73.97833207924127,Chrysler Building,40.75170702670782,-73.97557346647744,Building,building,Queens,-73.81276269135866,New York
4561,Murray Hill,40.748303077252174,-73.97833207924127,The William,40.7506733156513,-73.9800774301285,Hotel,travel,Queens,-73.81276269135866,New York
4563,Murray Hill,40.748303077252174,-73.97833207924127,Poketeria,40.749567043297816,-73.98326915386704,Poke Place,food,Queens,-73.81276269135866,New York
4565,Murray Hill,40.748303077252174,-73.97833207924127,Walters Pet Styles,40.744945872676524,-73.9783022077771,Pet Service,shops,Queens,-73.81276269135866,New York
4567,Murray Hill,40.748303077252174,-73.97833207924127,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center,building,Queens,-73.81276269135866,New York
4569,Murray Hill,40.748303077252174,-73.97833207924127,Trader Joe's,40.7439690546443,-73.97910386323929,Grocery Store,shops,Queens,-73.81276269135866,New York
4571,Murray Hill,40.748303077252174,-73.97833207924127,The Capital Grille,40.75105247439972,-73.97507825545438,American Restaurant,food,Queens,-73.81276269135866,New York
4573,Murray Hill,40.748303077252174,-73.97833207924127,Meyers Bageri,40.752476,-73.977518,Sandwich Place,food,Queens,-73.81276269135866,New York
4575,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Terminal,40.75264656279953,-73.97722639728177,Train Station,travel,Queens,-73.81276269135866,New York
4577,Murray Hill,40.748303077252174,-73.97833207924127,Grand Central Market,40.75232059237988,-73.97608637809753,Gourmet Shop,shops,Queens,-73.81276269135866,New York
4579,Murray Hill,40.748303077252174,-73.97833207924127,Vezzo Thin Crust Pizza,40.74450945040423,-73.98117652160661,Pizza Place,food,Queens,-73.81276269135866,New York
4581,Murray Hill,40.748303077252174,-73.97833207924127,"The Langham, New York, Fifth Avenue",40.7501438,-73.9835325,Hotel,travel,Queens,-73.81276269135866,New York
4583,Murray Hill,40.748303077252174,-73.97833207924127,Xi'an Famous Foods,40.74816543859803,-73.9840025346209,Chinese Restaurant,food,Queens,-73.81276269135866,New York
4585,Murray Hill,40.748303077252174,-73.97833207924127,Willner Chemists,40.751490943787466,-73.97814323098648,Pharmacy,shops,Queens,-73.81276269135866,New York
4587,Murray Hill,40.748303077252174,-73.97833207924127,Docks Oyster Bar,40.74948275836188,-73.97547112423915,Seafood Restaurant,food,Queens,-73.81276269135866,New York
4589,Murray Hill,40.748303077252174,-73.97833207924127,Le Botaniste,40.751316,-73.974187,Vegetarian / Vegan Restaurant,food,Queens,-73.81276269135866,New York
4591,Murray Hill,40.748303077252174,-73.97833207924127,Baby Bo's Cantina,40.74504810846564,-73.97574844510618,Mexican Restaurant,food,Queens,-73.81276269135866,New York
4593,Murray Hill,40.748303077252174,-73.97833207924127,mang'Oh yoga,40.74744599731651,-73.9726136084391,Yoga Studio,shops,Queens,-73.81276269135866,New York
4595,Murray Hill,40.748303077252174,-73.97833207924127,Windsor Wine Shop,40.74469648265328,-73.97884703979113,Wine Shop,shops,Queens,-73.81276269135866,New York
4597,Murray Hill,40.748303077252174,-73.97833207924127,Grand Hyatt Grand Club,40.75177981344929,-73.97667887115587,Café,food,Queens,-73.81276269135866,New York
4599,Murray Hill,40.748303077252174,-73.97833207924127,The Shakespeare,40.75051219751051,-73.98022770881653,Gastropub,food,Queens,-73.81276269135866,New York
4601,Murray Hill,40.748303077252174,-73.97833207924127,Ai Fiori,40.7500752,-73.9837835,Italian Restaurant,food,Queens,-73.81276269135866,New York
4603,Murray Hill,40.748303077252174,-73.97833207924127,Cafe Grumpy,40.752114,-73.975629,Coffee Shop,food,Queens,-73.81276269135866,New York
4605,Murray Hill,40.748303077252174,-73.97833207924127,Buttercup Bake Shop,40.74708083392004,-73.98363766959531,Bakery,food,Queens,-73.81276269135866,New York
4607,Murray Hill,40.748303077252174,-73.97833207924127,Rocky's Pizzeria,40.74438773517433,-73.97621099437404,Pizza Place,food,Queens,-73.81276269135866,New York
4609,Murray Hill,40.748303077252174,-73.97833207924127,Café Zaiya,40.752327,-73.980302,Japanese Restaurant,food,Queens,-73.81276269135866,New York
4611,Murray Hill,40.748303077252174,-73.97833207924127,Simit Sarayı,40.751419214399036,-73.98233589926285,Turkish Restaurant,food,Queens,-73.81276269135866,New York
4613,Murray Hill,40.748303077252174,-73.97833207924127,JOE & THE JUICE,40.75124505156706,-73.97424077451768,Juice Bar,food,Queens,-73.81276269135866,New York
4615,Murray Hill,40.748303077252174,-73.97833207924127,Murray's Cheese at Grand Central Market,40.75212731107714,-73.97542054413577,Cheese Shop,shops,Queens,-73.81276269135866,New York
4617,Murray Hill,40.748303077252174,-73.97833207924127,Cafe Spice,40.75254204028965,-73.97738135881644,Indian Restaurant,food,Queens,-73.81276269135866,New York
4619,Murray Hill,40.748303077252174,-73.97833207924127,Spice Symphony,40.74465192727096,-73.98101966797432,Indian Restaurant,food,Queens,-73.81276269135866,New York
4621,Murray Hill,40.748303077252174,-73.97833207924127,Hilton Garden Inn,40.74686681162143,-73.98225881159306,Hotel,travel,Queens,-73.81276269135866,New York
4623,Murray Hill,40.748303077252174,-73.97833207924127,Chick-fil-A,40.752519,-73.9789868,Fast Food Restaurant,food,Queens,-73.81276269135866,New York
4625,Murray Hill,40.748303077252174,-73.97833207924127,Royal 35,40.74895783510895,-73.98364152010322,Steakhouse,food,Queens,-73.81276269135866,New York
4627,Murray Hill,40.748303077252174,-73.97833207924127,Benjamin's,40.7441226630396,-73.97635401887962,Bar,nightlife,Queens,-73.81276269135866,New York
4629,Murray Hill,40.748303077252174,-73.97833207924127,Dunkin',40.74406067943012,-73.97664955800701,Donut Shop,food,Queens,-73.81276269135866,New York
5750,Astoria,40.76850859335492,-73.91565374304234,Favela Grill,40.76734843380796,-73.91789747356819,Brazilian Restaurant,food,Queens,-73.91565374304234,New York
5751,Astoria,40.76850859335492,-73.91565374304234,Orange Blossom,40.76985614579503,-73.9170119137407,Gourmet Shop,shops,Queens,-73.91565374304234,New York
5752,Astoria,40.76850859335492,-73.91565374304234,Titan Foods Inc.,40.76919777900986,-73.9192530467441,Gourmet Shop,shops,Queens,-73.91565374304234,New York
5753,Astoria,40.76850859335492,-73.91565374304234,CrossFit Queens,40.76940404539832,-73.91897736979166,Gym,building,Queens,-73.91565374304234,New York
5754,Astoria,40.76850859335492,-73.91565374304234,Off The Hook,40.76720036066658,-73.91810419486981,Seafood Restaurant,food,Queens,-73.91565374304234,New York
5755,Astoria,40.76850859335492,-73.91565374304234,Simply Fit Astoria,40.76911377971976,-73.91240303580314,Gym,building,Queens,-73.91565374304234,New York
5756,Astoria,40.76850859335492,-73.91565374304234,Sitan Muay Thai,40.76610776852132,-73.9132238599876,Martial Arts Dojo,shops,Queens,-73.91565374304234,New York
5757,Astoria,40.76850859335492,-73.91565374304234,Al-sham Sweets and Pastries,40.768076961690774,-73.91156100683968,Middle Eastern Restaurant,food,Queens,-73.91565374304234,New York
5758,Astoria,40.76850859335492,-73.91565374304234,SVL Bar,40.76981639052601,-73.91853012633574,Greek Restaurant,food,Queens,-73.91565374304234,New York
5759,Astoria,40.76850859335492,-73.91565374304234,Zyara Restaurant,40.766591466695914,-73.91271276742182,Restaurant,food,Queens,-73.91565374304234,New York
5760,Astoria,40.76850859335492,-73.91565374304234,Sabry's,40.76844624846522,-73.91126714076336,Seafood Restaurant,food,Queens,-73.91565374304234,New York
5761,Astoria,40.76850859335492,-73.91565374304234,Noisette,40.768543965185785,-73.91124779846233,Dessert Shop,food,Queens,-73.91565374304234,New York
5762,Astoria,40.76850859335492,-73.91565374304234,"Farid Kebab, Steinway",40.767548,-73.911972,Mediterranean Restaurant,food,Queens,-73.91565374304234,New York
5763,Astoria,40.76850859335492,-73.91565374304234,Leli's Bakery and Pastry Shop,40.76513213736737,-73.91769587859852,Bakery,food,Queens,-73.91565374304234,New York
5764,Astoria,40.76850859335492,-73.91565374304234,Ample Hills Creamery,40.765562,-73.919012,Ice Cream Shop,food,Queens,-73.91565374304234,New York
5765,Astoria,40.76850859335492,-73.91565374304234,Irish Rover,40.76583545894952,-73.91464727517706,Pub,nightlife,Queens,-73.91565374304234,New York
5766,Astoria,40.76850859335492,-73.91565374304234,Create & Go,40.76502149198756,-73.91717205518748,Salad Place,food,Queens,-73.91565374304234,New York
5767,Astoria,40.76850859335492,-73.91565374304234,GiGi Salon Styling Studio - Aveda Concept Salon,40.765707,-73.918851,Health & Beauty Service,shops,Queens,-73.91565374304234,New York
5768,Astoria,40.76850859335492,-73.91565374304234,Brooklyn Bagel & Coffee Co.,40.76473187132709,-73.91694395951342,Bagel Shop,food,Queens,-73.91565374304234,New York
5769,Astoria,40.76850859335492,-73.91565374304234,AbuQir Seafood,40.7685767076706,-73.91116896112395,Seafood Restaurant,food,Queens,-73.91565374304234,New York
5770,Astoria,40.76850859335492,-73.91565374304234,Duzan,40.768729618804265,-73.91101346607775,Falafel Restaurant,food,Queens,-73.91565374304234,New York
5771,Astoria,40.76850859335492,-73.91565374304234,Seva Indian Cuisine,40.76552091157529,-73.91915721566768,Indian Restaurant,food,Queens,-73.91565374304234,New York
5772,Astoria,40.76850859335492,-73.91565374304234,Chip,40.76558816210546,-73.91914421375938,Dessert Shop,food,Queens,-73.91565374304234,New York
5773,Astoria,40.76850859335492,-73.91565374304234,Jujube Tree,40.76530893055949,-73.91816151712001,Vegetarian / Vegan Restaurant,food,Queens,-73.91565374304234,New York
5774,Astoria,40.76850859335492,-73.91565374304234,Cold Stone Creamery,40.765696,-73.913778,Ice Cream Shop,food,Queens,-73.91565374304234,New York
5775,Astoria,40.76850859335492,-73.91565374304234,Basil Brick Oven Pizza,40.77086476023009,-73.92008026388999,Pizza Place,food,Queens,-73.91565374304234,New York
5776,Astoria,40.76850859335492,-73.91565374304234,Kabab Café,40.76776070750681,-73.91189147481663,Middle Eastern Restaurant,food,Queens,-73.91565374304234,New York
5777,Astoria,40.76850859335492,-73.91565374304234,Queens Comfort,40.764629,-73.916879,American Restaurant,food,Queens,-73.91565374304234,New York
5778,Astoria,40.76850859335492,-73.91565374304234,Teapsy,40.76588729361489,-73.91916624148635,Bubble Tea Shop,food,Queens,-73.91565374304234,New York
5779,Astoria,40.76850859335492,-73.91565374304234,El Rey Del Taco Truck,40.766567983590924,-73.91969263545899,Food Truck,food,Queens,-73.91565374304234,New York
5780,Astoria,40.76850859335492,-73.91565374304234,Sweet Afton,40.76535,-73.918983,Bar,nightlife,Queens,-73.91565374304234,New York
5781,Astoria,40.76850859335492,-73.91565374304234,New York Bakery Café,40.766443220617624,-73.92034069362454,Bakery,food,Queens,-73.91565374304234,New York
5782,Astoria,40.76850859335492,-73.91565374304234,United Brothers Fruit Markets,40.76617826348878,-73.91993202386998,Grocery Store,shops,Queens,-73.91565374304234,New York
5783,Astoria,40.76850859335492,-73.91565374304234,Kal,40.76575,-73.91871,Korean Restaurant,food,Queens,-73.91565374304234,New York
5784,Astoria,40.76850859335492,-73.91565374304234,Mediterranean Foods,40.76557879518834,-73.91912280094809,Food & Drink Shop,shops,Queens,-73.91565374304234,New York
5785,Astoria,40.76850859335492,-73.91565374304234,Egyptian Coffee Shop,40.7676602494743,-73.91176937941454,Hookah Bar,nightlife,Queens,-73.91565374304234,New York
5786,Astoria,40.76850859335492,-73.91565374304234,Albatross Bar,40.77004914155301,-73.9122439855205,Bar,nightlife,Queens,-73.91565374304234,New York
5787,Astoria,40.76850859335492,-73.91565374304234,Pochana Thai Kitchen,40.76586683618986,-73.91925648391081,Thai Restaurant,food,Queens,-73.91565374304234,New York
5788,Astoria,40.76850859335492,-73.91565374304234,The Shady Lady,40.76544120609521,-73.91815954100994,Bar,nightlife,Queens,-73.91565374304234,New York
5789,Astoria,40.76850859335492,-73.91565374304234,Mochiron Izakaya,40.76540640621974,-73.91850569094441,Japanese Restaurant,food,Queens,-73.91565374304234,New York
5790,Astoria,40.76850859335492,-73.91565374304234,Antika Restaurant & Pizzeria,40.764903413035924,-73.91715814610242,Italian Restaurant,food,Queens,-73.91565374304234,New York
5791,Astoria,40.76850859335492,-73.91565374304234,Gyro World,40.764894884709804,-73.91744608778997,Greek Restaurant,food,Queens,-73.91565374304234,New York
5792,Astoria,40.76850859335492,-73.91565374304234,International Meat Market,40.764840408369444,-73.91699962138938,Food,food,Queens,-73.91565374304234,New York
5793,Astoria,40.76850859335492,-73.91565374304234,The Wolfhound,40.764017216784595,-73.91534133412702,Cocktail Bar,nightlife,Queens,-73.91565374304234,New York
5794,Astoria,40.76850859335492,-73.91565374304234,Midnight Lounge,40.76693047730325,-73.91246212832796,Hookah Bar,nightlife,Queens,-73.91565374304234,New York
5795,Astoria,40.76850859335492,-73.91565374304234,The Sparrow Tavern,40.772935367519025,-73.91645686322842,Bar,nightlife,Queens,-73.91565374304234,New York
5796,Astoria,40.76850859335492,-73.91565374304234,Bohemian Hall & Beer Garden,40.77298079076918,-73.91598000312119,Beer Garden,nightlife,Queens,-73.91565374304234,New York
5797,Astoria,40.76850859335492,-73.91565374304234,The Astorian,40.767333,-73.921255,Pub,nightlife,Queens,-73.91565374304234,New York
5798,Astoria,40.76850859335492,-73.91565374304234,The Grand,40.76464937398527,-73.91645981481022,Mediterranean Restaurant,food,Queens,-73.91565374304234,New York
5799,Astoria,40.76850859335492,-73.91565374304234,Viva Viva,40.76544115737148,-73.91876757144927,Mexican Restaurant,food,Queens,-73.91565374304234,New York
5800,Astoria,40.76850859335492,-73.91565374304234,Judy & Punch,40.76558788660594,-73.91878697297321,Bar,nightlife,Queens,-73.91565374304234,New York
5801,Astoria,40.76850859335492,-73.91565374304234,Butcher Bar,40.76443654357215,-73.91627777034051,BBQ Joint,food,Queens,-73.91565374304234,New York
5802,Astoria,40.76850859335492,-73.91565374304234,Koroni Souvlaki & Grill,40.76847401888144,-73.9211870791133,Souvlaki Shop,food,Queens,-73.91565374304234,New York
5803,Astoria,40.76850859335492,-73.91565374304234,Healthy Me,40.764499081836114,-73.91675300130188,Juice Bar,food,Queens,-73.91565374304234,New York
5804,Astoria,40.76850859335492,-73.91565374304234,King of Falafel and Shawarma,40.766055,-73.919668,Middle Eastern Restaurant,food,Queens,-73.91565374304234,New York
5805,Astoria,40.76850859335492,-73.91565374304234,Vision Essential,40.764904,-73.91751708,Optical Shop,building,Queens,-73.91565374304234,New York
5806,Astoria,40.76850859335492,-73.91565374304234,Queens Comfort,40.76464777461987,-73.91677540472237,Comfort Food Restaurant,food,Queens,-73.91565374304234,New York
5807,Astoria,40.76850859335492,-73.91565374304234,Mombar,40.76741332013149,-73.91218107519089,Middle Eastern Restaurant,food,Queens,-73.91565374304234,New York
5808,Astoria,40.76850859335492,-73.91565374304234,Poke Burrito,40.76453965074503,-73.91626291108336,Poke Place,food,Queens,-73.91565374304234,New York
5809,Astoria,40.76850859335492,-73.91565374304234,Redken Salon,40.76491925450276,-73.91657723389481,Salon / Barbershop,shops,Queens,-73.91565374304234,New York
5810,Astoria,40.76850859335492,-73.91565374304234,Tikka Indian Grill,40.765397,-73.918658,Indian Restaurant,food,Queens,-73.91565374304234,New York
5811,Astoria,40.76850859335492,-73.91565374304234,Ovelia Psistaria Bar,40.76577909596547,-73.91889019570948,Greek Restaurant,food,Queens,-73.91565374304234,New York
5812,Astoria,40.76850859335492,-73.91565374304234,Kiki's Nail & Spa,40.765424391283126,-73.91838281217116,Spa,shops,Queens,-73.91565374304234,New York
5813,Astoria,40.76850859335492,-73.91565374304234,Sugar Freak,40.764443337202955,-73.91605469466285,Cajun / Creole Restaurant,food,Queens,-73.91565374304234,New York
5814,Astoria,40.76850859335492,-73.91565374304234,Smart Choice Convenience Store,40.765585377317976,-73.91862193108781,Deli / Bodega,food,Queens,-73.91565374304234,New York
5815,Astoria,40.76850859335492,-73.91565374304234,CKO Kickboxing,40.76866662347918,-73.91072041964338,Gym / Fitness Center,building,Queens,-73.91565374304234,New York
5816,Astoria,40.76850859335492,-73.91565374304234,That's A Wrap,40.764192704714084,-73.91556227941737,Sandwich Place,food,Queens,-73.91565374304234,New York
5817,Astoria,40.76850859335492,-73.91565374304234,Elliniki Agora,40.766339152101246,-73.92014456849674,Food & Drink Shop,shops,Queens,-73.91565374304234,New York
5818,Astoria,40.76850859335492,-73.91565374304234,Crave Astoria,40.76526592389782,-73.91717258584941,Greek Restaurant,food,Queens,-73.91565374304234,New York
5819,Astoria,40.76850859335492,-73.91565374304234,Gossip Coffee And Cocktails,40.764521949611066,-73.91646215978797,Coffee Shop,food,Queens,-73.91565374304234,New York
5820,Astoria,40.76850859335492,-73.91565374304234,Greenbay Market,40.766698337653,-73.92100850953132,Grocery Store,shops,Queens,-73.91565374304234,New York
5821,Astoria,40.76850859335492,-73.91565374304234,Astoria Pizza,40.76648971271311,-73.92042287572502,Pizza Place,food,Queens,-73.91565374304234,New York
5822,Astoria,40.76850859335492,-73.91565374304234,Jasmin Lounge,40.7667197570676,-73.91277342040742,Hookah Bar,nightlife,Queens,-73.91565374304234,New York
5823,Astoria,40.76850859335492,-73.91565374304234,Dominie's,40.765688947965565,-73.91870246805206,Bar,nightlife,Queens,-73.91565374304234,New York
5824,Astoria,40.76850859335492,-73.91565374304234,Café Via Espresso,40.7686759,-73.9108511,Café,food,Queens,-73.91565374304234,New York
5825,Astoria,40.76850859335492,-73.91565374304234,Blend Astoria,40.76440209510661,-73.91575898494503,Latin American Restaurant,food,Queens,-73.91565374304234,New York
5826,Astoria,40.76850859335492,-73.91565374304234,Jannah Charcoal & Grill,40.7640867218297,-73.91558201721965,Food Truck,food,Queens,-73.91565374304234,New York
5827,Astoria,40.76850859335492,-73.91565374304234,Pink Nori,40.76493207916268,-73.91722069971638,Japanese Restaurant,food,Queens,-73.91565374304234,New York
5828,Astoria,40.76850859335492,-73.91565374304234,New York City Bagel & Coffee House,40.765841,-73.919441,Bagel Shop,food,Queens,-73.91565374304234,New York
5829,Astoria,40.76850859335492,-73.91565374304234,New York Sports Clubs,40.7641786,-73.9149709,Gym / Fitness Center,building,Queens,-73.91565374304234,New York
5830,Astoria,40.76850859335492,-73.91565374304234,Dave and Tony's Salumeria,40.76585132304675,-73.91830855110186,Deli / Bodega,food,Queens,-73.91565374304234,New York
5831,Astoria,40.76850859335492,-73.91565374304234,Layali Dubai,40.76866645857328,-73.9109328752284,Middle Eastern Restaurant,food,Queens,-73.91565374304234,New York
5832,Astoria,40.76850859335492,-73.91565374304234,Via Trenta,40.76474329895629,-73.91664146607067,Italian Restaurant,food,Queens,-73.91565374304234,New York
5833,Astoria,40.76850859335492,-73.91565374304234,Kurry Qulture,40.76497824295583,-73.9171510586292,Indian Restaurant,food,Queens,-73.91565374304234,New York
5834,Astoria,40.76850859335492,-73.91565374304234,Absolute Wine & Spirits,40.76557301229827,-73.91846405194195,Wine Shop,shops,Queens,-73.91565374304234,New York
5835,Astoria,40.76850859335492,-73.91565374304234,Aden Restaurant,40.768233,-73.911779,Middle Eastern Restaurant,food,Queens,-73.91565374304234,New York
5836,Astoria,40.76850859335492,-73.91565374304234,Matsu Sushi,40.76558710454389,-73.91857219992431,Sushi Restaurant,food,Queens,-73.91565374304234,New York
5837,Astoria,40.76850859335492,-73.91565374304234,Monkey King,40.76559166226072,-73.91912125221988,Bubble Tea Shop,food,Queens,-73.91565374304234,New York
5838,Astoria,40.76850859335492,-73.91565374304234,Taj Mahal Lounge,40.76723703437689,-73.91219944717623,Hookah Bar,nightlife,Queens,-73.91565374304234,New York
5839,Astoria,40.76850859335492,-73.91565374304234,Cafe Istanbul Mediterranean Restaurant and Hookah Lounge,40.766661,-73.91237000000001,Café,food,Queens,-73.91565374304234,New York
5840,Astoria,40.76850859335492,-73.91565374304234,Little Morocco,40.767939227370185,-73.91154321233094,Moroccan Restaurant,food,Queens,-73.91565374304234,New York
5841,Astoria,40.76850859335492,-73.91565374304234,Nile Deli,40.76752716882993,-73.91208695181042,Deli / Bodega,food,Queens,-73.91565374304234,New York
5842,Astoria,40.76850859335492,-73.91565374304234,Mijana Hookah Lounge & Restaurant,40.76957666926134,-73.91003923651408,Mediterranean Restaurant,food,Queens,-73.91565374304234,New York
5843,Astoria,40.76850859335492,-73.91565374304234,La Sabrosura Bakery,40.76570038023555,-73.91906080838193,Bakery,food,Queens,-73.91565374304234,New York
5844,Astoria,40.76850859335492,-73.91565374304234,MTA MaBSTOA / Bus Co. - Q19 / M60 / Q101 at Steinway Street / Astoria Blvd,40.767830008826905,-73.91181906865074,Bus Station,travel,Queens,-73.91565374304234,New York
5845,Astoria,40.76850859335492,-73.91565374304234,The Gully,40.766719,-73.91241,Indian Restaurant,food,Queens,-73.91565374304234,New York
5846,Astoria,40.76850859335492,-73.91565374304234,Fma laundromat,40.7679615104337,-73.91157664925933,Laundromat,shops,Queens,-73.91565374304234,New York
