,Neighbourhood,NeighbourhoodLatitude,NeighbourhoodLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,VenuePrimary,Borough,Longitude,City
3698,Manhattanville,40.81693442949779,-73.9573853935188,St. Claire Rose Garden,40.81703421910123,-73.96196494473845,Park,parks_outdoors,Manhattan,-73.9573853935188,New York
3699,Manhattanville,40.81693442949779,-73.9573853935188,Broadway Wines & Liquor,40.813920762965424,-73.95989359293095,Liquor Store,shops,Manhattan,-73.9573853935188,New York
3700,Manhattanville,40.81693442949779,-73.9573853935188,Crown Fried Chicken,40.82040901600133,-73.95450309534094,Fried Chicken Joint,food,Manhattan,-73.9573853935188,New York
3701,Manhattanville,40.81693442949779,-73.9573853935188,Columbian Bakery,40.820429759316724,-73.95448013535928,Bakery,food,Manhattan,-73.9573853935188,New York
3702,Manhattanville,40.81693442949779,-73.9573853935188,New Home Sing,40.82049106946035,-73.95453012560915,Chinese Restaurant,food,Manhattan,-73.9573853935188,New York
3703,Manhattanville,40.81693442949779,-73.9573853935188,International House Cafeteria,40.813561347979345,-73.9611063982993,Food Court,shops,Manhattan,-73.9573853935188,New York
3704,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Cycle,40.817201307497854,-73.94259246278489,Cycle Studio,shops,Manhattan,-73.94321112603905,New York
3705,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Hops,40.81433621878843,-73.94449400480289,Beer Bar,nightlife,Manhattan,-73.94321112603905,New York
3706,Central Harlem,40.81597606742414,-73.94321112603905,Belle Harlem,40.81689,-73.94268,American Restaurant,food,Manhattan,-73.94321112603905,New York
3707,Central Harlem,40.81597606742414,-73.94321112603905,NYPL Schomburg Center for Research in Black Culture,40.81457529607425,-73.94092798233032,Library,building,Manhattan,-73.94321112603905,New York
3708,Central Harlem,40.81597606742414,-73.94321112603905,Yatenga,40.81430599659326,-73.94442992027335,French Restaurant,food,Manhattan,-73.94321112603905,New York
3709,Central Harlem,40.81597606742414,-73.94321112603905,Shrine World Music Venue,40.81440254987884,-73.94424198638346,Music Venue,arts_entertainment,Manhattan,-73.94321112603905,New York
3710,Central Harlem,40.81597606742414,-73.94321112603905,ACP Coffee,40.81500815234818,-73.9443029482927,Café,food,Manhattan,-73.94321112603905,New York
3711,Central Harlem,40.81597606742414,-73.94321112603905,Ponty Bistro Harlem,40.81788580529937,-73.9415220349791,African Restaurant,food,Manhattan,-73.94321112603905,New York
3712,Central Harlem,40.81597606742414,-73.94321112603905,Bill's Place,40.813366394224474,-73.94370055778845,Jazz Club,arts_entertainment,Manhattan,-73.94321112603905,New York
3713,Central Harlem,40.81597606742414,-73.94321112603905,Harlem Nights,40.81719783885,-73.94214639619078,Bar,nightlife,Manhattan,-73.94321112603905,New York
3714,Central Harlem,40.81597606742414,-73.94321112603905,Abyssinia Restaurant,40.816308056963194,-73.9460538576632,Ethiopian Restaurant,food,Manhattan,-73.94321112603905,New York
3715,Central Harlem,40.81597606742414,-73.94321112603905,Harlem YMCA,40.81479,-73.94291,Gym / Fitness Center,building,Manhattan,-73.94321112603905,New York
3716,Central Harlem,40.81597606742414,-73.94321112603905,Make My Cake,40.81733984073678,-73.94492729323323,Dessert Shop,food,Manhattan,-73.94321112603905,New York
3717,Central Harlem,40.81597606742414,-73.94321112603905,Ruby’s Vintage,40.816736,-73.942655,Cocktail Bar,nightlife,Manhattan,-73.94321112603905,New York
3718,Central Harlem,40.81597606742414,-73.94321112603905,Brazilian Babes,40.814872778355664,-73.9440617622794,Cosmetics Shop,shops,Manhattan,-73.94321112603905,New York
3719,Central Harlem,40.81597606742414,-73.94321112603905,Rejuvenate,40.81387169664626,-73.94414206437838,Juice Bar,food,Manhattan,-73.94321112603905,New York
3720,Central Harlem,40.81597606742414,-73.94321112603905,Renaissance Harlem,40.81341373965783,-73.94498356642218,French Restaurant,food,Manhattan,-73.94321112603905,New York
3721,Central Harlem,40.81597606742414,-73.94321112603905,Acts III bagels,40.81588683126391,-73.94505096884126,Bagel Shop,food,Manhattan,-73.94321112603905,New York
3722,Central Harlem,40.81597606742414,-73.94321112603905,Vault,40.81554308153618,-73.94730305055354,Boutique,shops,Manhattan,-73.94321112603905,New York
3723,Central Harlem,40.81597606742414,-73.94321112603905,Keur Sokhna,40.81355599557865,-73.94500077822643,African Restaurant,food,Manhattan,-73.94321112603905,New York
3724,Central Harlem,40.81597606742414,-73.94321112603905,Crispy Bamboo Village,40.81627823973171,-73.94693839905996,Chinese Restaurant,food,Manhattan,-73.94321112603905,New York
3725,Central Harlem,40.81597606742414,-73.94321112603905,The Edge Harlem,40.819691575695686,-73.94607292237941,American Restaurant,food,Manhattan,-73.94321112603905,New York
3726,Central Harlem,40.81597606742414,-73.94321112603905,88 Chinese Restaurant,40.81318684305849,-73.94146699347901,Chinese Restaurant,food,Manhattan,-73.94321112603905,New York
3727,Central Harlem,40.81597606742414,-73.94321112603905,Presto Fresh Cafe,40.81630797225211,-73.93927710432288,Cafeteria,education,Manhattan,-73.94321112603905,New York
3728,Central Harlem,40.81597606742414,-73.94321112603905,FIGS BARBERSHOP,40.81637570617639,-73.94664529499558,Spa,shops,Manhattan,-73.94321112603905,New York
3729,Central Harlem,40.81597606742414,-73.94321112603905,La masion d'Art,40.814253457025245,-73.94680695927478,Art Gallery,arts_entertainment,Manhattan,-73.94321112603905,New York
3730,Central Harlem,40.81597606742414,-73.94321112603905,Pizza Stop,40.815080098326085,-73.94004044021452,Pizza Place,food,Manhattan,-73.94321112603905,New York
3731,Central Harlem,40.81597606742414,-73.94321112603905,Charles' Pan Fried Chicken,40.814537201540006,-73.9480964550787,Fried Chicken Joint,food,Manhattan,-73.94321112603905,New York
3732,Central Harlem,40.81597606742414,-73.94321112603905,Lorraine's Place,40.813479300047945,-73.94501010617324,Bar,nightlife,Manhattan,-73.94321112603905,New York
3733,Central Harlem,40.81597606742414,-73.94321112603905,Jerkyz,40.81817689825104,-73.94148093717857,Caribbean Restaurant,food,Manhattan,-73.94321112603905,New York
3734,Central Harlem,40.81597606742414,-73.94321112603905,LightHouse Fish Market & Restaurant,40.8142671706303,-73.94815310035384,Seafood Restaurant,food,Manhattan,-73.94321112603905,New York
3735,Central Harlem,40.81597606742414,-73.94321112603905,St. Nicholas Park,40.817885338310575,-73.94843816757201,Park,parks_outdoors,Manhattan,-73.94321112603905,New York
3736,Central Harlem,40.81597606742414,-73.94321112603905,Revolution Books,40.81208041342418,-73.94237549083205,Bookstore,shops,Manhattan,-73.94321112603905,New York
3737,Central Harlem,40.81597606742414,-73.94321112603905,Big L Memorial Mural,40.81849815811956,-73.939471125448,Public Art,arts_entertainment,Manhattan,-73.94321112603905,New York
3738,Central Harlem,40.81597606742414,-73.94321112603905,House Of Seafood,40.81192091273784,-73.9425440011307,Seafood Restaurant,food,Manhattan,-73.94321112603905,New York
3739,Central Harlem,40.81597606742414,-73.94321112603905,Lt Joseph P Kennedy Jr Community Center Gym,40.81260785559189,-73.93969908127347,Gym,building,Manhattan,-73.94321112603905,New York
3740,Central Harlem,40.81597606742414,-73.94321112603905,The Harlem Scrabble Room,40.819252699303384,-73.94631915626981,Event Space,building,Manhattan,-73.94321112603905,New York
3741,Central Harlem,40.81597606742414,-73.94321112603905,Africa Kine Restaurant,40.8137280306601,-73.94442558288574,African Restaurant,food,Manhattan,-73.94321112603905,New York
3742,Central Harlem,40.81597606742414,-73.94321112603905,Londel's Restaurant,40.81939003271195,-73.94443958054147,Southern / Soul Food Restaurant,food,Manhattan,-73.94321112603905,New York
3743,Central Harlem,40.81597606742414,-73.94321112603905,A. N. Nails,40.81343179954792,-73.9415541585539,Cosmetics Shop,shops,Manhattan,-73.94321112603905,New York
3744,Central Harlem,40.81597606742414,-73.94321112603905,Tio Luca Cocina Bistro Latino,40.811648891729824,-73.94283228075125,Tapas Restaurant,food,Manhattan,-73.94321112603905,New York
3745,Central Harlem,40.81597606742414,-73.94321112603905,Polanco Bbq Restaurant,40.8192800974072,-73.94082112791878,BBQ Joint,food,Manhattan,-73.94321112603905,New York
3746,Central Harlem,40.81597606742414,-73.94321112603905,Foodtown of Frederick Douglass Blvd,40.81467550708393,-73.94815630569936,Market,shops,Manhattan,-73.94321112603905,New York
3747,Central Harlem,40.81597606742414,-73.94321112603905,NBHD,40.819556,-73.944267,Coffee Shop,food,Manhattan,-73.94321112603905,New York
3748,Central Harlem,40.81597606742414,-73.94321112603905,Empire Chinese Restaurant,40.81916,-73.940414,Chinese Restaurant,food,Manhattan,-73.94321112603905,New York
3749,Central Harlem,40.81597606742414,-73.94321112603905,MTA Subway - 135th St (B/C),40.818069429482904,-73.94774521598143,Metro Station,travel,Manhattan,-73.94321112603905,New York
3750,East Harlem,40.79224946663033,-73.94418223148523,East Harlem Bottling Co.,40.793024298345586,-73.94572705216947,Beer Bar,nightlife,Manhattan,-73.94418223148523,New York
3751,East Harlem,40.79224946663033,-73.94418223148523,Pioneers' Gate,40.792023410946506,-73.9455877465435,Park,parks_outdoors,Manhattan,-73.94418223148523,New York
3752,East Harlem,40.79224946663033,-73.94418223148523,Malii,40.789524977200365,-73.94323226322045,Thai Restaurant,food,Manhattan,-73.94418223148523,New York
3753,East Harlem,40.79224946663033,-73.94418223148523,Bangklyn East Harlem,40.790287,-73.943054,Thai Restaurant,food,Manhattan,-73.94418223148523,New York
3754,East Harlem,40.79224946663033,-73.94418223148523,Cascolate Latin Bistro,40.79278747455707,-73.94082990399929,Mexican Restaurant,food,Manhattan,-73.94418223148523,New York
3755,East Harlem,40.79224946663033,-73.94418223148523,Ricardo Steak House,40.793434739595234,-73.94047119574417,Steakhouse,food,Manhattan,-73.94418223148523,New York
3756,East Harlem,40.79224946663033,-73.94418223148523,Amor Cubano,40.794829490147166,-73.94253551564837,Cuban Restaurant,food,Manhattan,-73.94418223148523,New York
3757,East Harlem,40.79224946663033,-73.94418223148523,Lupita's Restaurant,40.79015889022545,-73.94292951878377,Mexican Restaurant,food,Manhattan,-73.94418223148523,New York
3758,East Harlem,40.79224946663033,-73.94418223148523,El Chevere Cuchifritos,40.79399379623322,-73.9429713835459,Latin American Restaurant,food,Manhattan,-73.94418223148523,New York
3759,East Harlem,40.79224946663033,-73.94418223148523,Savoy Bakery,40.79445562343889,-73.94352574749051,Bakery,food,Manhattan,-73.94418223148523,New York
3760,East Harlem,40.79224946663033,-73.94418223148523,Smashiess,40.790268078798725,-73.94730036307469,Sandwich Place,food,Manhattan,-73.94418223148523,New York
3761,East Harlem,40.79224946663033,-73.94418223148523,Duane Reade,40.7913539,-73.9446192,Pharmacy,shops,Manhattan,-73.94418223148523,New York
3762,East Harlem,40.79224946663033,-73.94418223148523,Mountain Bird,40.793851,-73.939942,French Restaurant,food,Manhattan,-73.94418223148523,New York
3763,East Harlem,40.79224946663033,-73.94418223148523,Lorenz Latin Dance Studio,40.79365952280243,-73.94024419226427,Dance Studio,arts_entertainment,Manhattan,-73.94418223148523,New York
3764,East Harlem,40.79224946663033,-73.94418223148523,Women's World of Boxing,40.793549,-73.940495,Gym,building,Manhattan,-73.94418223148523,New York
3765,East Harlem,40.79224946663033,-73.94418223148523,The Lexington Social,40.79059415096985,-73.94751617338258,Cocktail Bar,nightlife,Manhattan,-73.94418223148523,New York
3766,East Harlem,40.79224946663033,-73.94418223148523,Cafe Ollin,40.79106649607545,-73.93959460113427,Mexican Restaurant,food,Manhattan,-73.94418223148523,New York
3767,East Harlem,40.79224946663033,-73.94418223148523,El Aguila,40.790464021675085,-73.94760191291729,Mexican Restaurant,food,Manhattan,-73.94418223148523,New York
3768,East Harlem,40.79224946663033,-73.94418223148523,Graffiti Hall Of Fame,40.79201846446024,-73.94559553652047,Street Art,arts_entertainment,Manhattan,-73.94418223148523,New York
3769,East Harlem,40.79224946663033,-73.94418223148523,La Fonda,40.79179662506969,-73.94510877894834,Latin American Restaurant,food,Manhattan,-73.94418223148523,New York
3770,East Harlem,40.79224946663033,-73.94418223148523,Specs For Less,40.791126,-73.94539999999999,Doctor's Office,building,Manhattan,-73.94418223148523,New York
3771,East Harlem,40.79224946663033,-73.94418223148523,La Nostra Pizzeria,40.79312695201179,-73.9404248930157,Pizza Place,food,Manhattan,-73.94418223148523,New York
3772,East Harlem,40.79224946663033,-73.94418223148523,Sidewalk Tacos,40.792928,-73.940424,Taco Place,food,Manhattan,-73.94418223148523,New York
3773,East Harlem,40.79224946663033,-73.94418223148523,106 & Park Avenue,40.79301881008675,-73.94794464111328,Historic Site,arts_entertainment,Manhattan,-73.94418223148523,New York
3774,East Harlem,40.79224946663033,-73.94418223148523,Frenchy Cafe NYC,40.78980349960703,-73.94816422034151,Café,food,Manhattan,-73.94418223148523,New York
3775,East Harlem,40.79224946663033,-73.94418223148523,Dunkin',40.79289946208177,-73.94403730751554,Donut Shop,food,Manhattan,-73.94418223148523,New York
3776,East Harlem,40.79224946663033,-73.94418223148523,Brothers Bakery & Cafe,40.79378547424904,-73.9401543568426,Bakery,food,Manhattan,-73.94418223148523,New York
3777,East Harlem,40.79224946663033,-73.94418223148523,Bosie Bakery,40.792936553481525,-73.94070249214566,Bakery,food,Manhattan,-73.94418223148523,New York
3778,East Harlem,40.79224946663033,-73.94418223148523,Absolute Thai Restaurant,40.78920165381754,-73.94844039571389,Thai Restaurant,food,Manhattan,-73.94418223148523,New York
3779,East Harlem,40.79224946663033,-73.94418223148523,The Poets Den Theater,40.791529353474424,-73.9407678428102,Performing Arts Venue,arts_entertainment,Manhattan,-73.94418223148523,New York
3780,East Harlem,40.79224946663033,-73.94418223148523,Blue Line Deli & Grocery (Hajji's),40.7921117120659,-73.93824256642792,Deli / Bodega,food,Manhattan,-73.94418223148523,New York
3781,East Harlem,40.79224946663033,-73.94418223148523,Lechonera El Barrio,40.78986835379094,-73.94652720757209,Latin American Restaurant,food,Manhattan,-73.94418223148523,New York
3782,East Harlem,40.79224946663033,-73.94418223148523,La Tropezienne Bakery,40.79197800258682,-73.93828014505316,Bakery,food,Manhattan,-73.94418223148523,New York
3783,East Harlem,40.79224946663033,-73.94418223148523,Ranch Market,40.7943854763887,-73.9490098419699,Restaurant,food,Manhattan,-73.94418223148523,New York
3784,East Harlem,40.79224946663033,-73.94418223148523,El Tepeyac Grocery,40.78993217695178,-73.94803047180176,Grocery Store,shops,Manhattan,-73.94418223148523,New York
3785,East Harlem,40.79224946663033,-73.94418223148523,Pretty Nail No 1,40.78807742617483,-73.94424004280967,Spa,shops,Manhattan,-73.94418223148523,New York
3786,East Harlem,40.79224946663033,-73.94418223148523,Emmerson Gourmet,40.78838866659522,-73.94714428154488,Deli / Bodega,food,Manhattan,-73.94418223148523,New York
3787,East Harlem,40.79224946663033,-73.94418223148523,Lupita's Restaurant,40.78914035356812,-73.94834972264611,Mexican Restaurant,food,Manhattan,-73.94418223148523,New York
3788,East Harlem,40.79224946663033,-73.94418223148523,Shell,40.78934676,-73.94803039,Gas Station,shops,Manhattan,-73.94418223148523,New York
3789,East Harlem,40.79224946663033,-73.94418223148523,103 Express,40.79013064978667,-73.94853340824946,Deli / Bodega,food,Manhattan,-73.94418223148523,New York
3790,East Harlem,40.79224946663033,-73.94418223148523,Almost 99cent & Plus,40.788321480419135,-73.94148434814662,Convenience Store,shops,Manhattan,-73.94418223148523,New York
3791,East Harlem,40.79224946663033,-73.94418223148523,Wines & Liquors,40.78840150968184,-73.94110548259751,Liquor Store,shops,Manhattan,-73.94418223148523,New York
3792,Upper East Side,40.77563857330181,-73.96050763135,Sant Ambroeus,40.77532770471081,-73.96281878358091,Italian Restaurant,food,Manhattan,-73.96050763135,New York
3793,Upper East Side,40.77563857330181,-73.96050763135,Lady M Cake Boutique,40.7756192,-73.9621861,Bakery,food,Manhattan,-73.96050763135,New York
3794,Upper East Side,40.77563857330181,-73.96050763135,Dos Toros Taqueria,40.77395007083009,-73.95966838277417,Burrito Place,food,Manhattan,-73.96050763135,New York
3795,Upper East Side,40.77563857330181,-73.96050763135,Aesop,40.77758384731416,-73.96149855948362,Cosmetics Shop,shops,Manhattan,-73.96050763135,New York
3796,Upper East Side,40.77563857330181,-73.96050763135,Handcraft Coffee,40.77353518266607,-73.95967048748328,Coffee Shop,food,Manhattan,-73.96050763135,New York
3797,Upper East Side,40.77563857330181,-73.96050763135,The Carlyle,40.774413091904705,-73.96330126859895,Hotel,travel,Manhattan,-73.96050763135,New York
3798,Upper East Side,40.77563857330181,-73.96050763135,Bemelmans Bar,40.77460663060093,-73.96330814709152,Hotel Bar,travel,Manhattan,-73.96050763135,New York
3799,Upper East Side,40.77563857330181,-73.96050763135,Albertine,40.77667833078863,-73.96376967430115,Bookstore,shops,Manhattan,-73.96050763135,New York
3800,Upper East Side,40.77563857330181,-73.96050763135,Exhale,40.77472908300697,-73.96329365759321,Spa,shops,Manhattan,-73.96050763135,New York
3801,Upper East Side,40.77563857330181,-73.96050763135,Warby Parker,40.77662462,-73.95740062,Optical Shop,building,Manhattan,-73.96050763135,New York
3802,Upper East Side,40.77563857330181,-73.96050763135,The Mark Hotel,40.77527418705178,-73.96338256441804,Hotel,travel,Manhattan,-73.96050763135,New York
3803,Upper East Side,40.77563857330181,-73.96050763135,Eli's Night Shift,40.77434551192844,-73.95751164710708,Bar,nightlife,Manhattan,-73.96050763135,New York
3804,Upper East Side,40.77563857330181,-73.96050763135,Pastrami Queen,40.77439261715825,-73.95935127449525,Sandwich Place,food,Manhattan,-73.96050763135,New York
3805,Upper East Side,40.77563857330181,-73.96050763135,Chaise Fitness,40.77674515212741,-73.95759126481023,Gym / Fitness Center,building,Manhattan,-73.96050763135,New York
3806,Upper East Side,40.77563857330181,-73.96050763135,Eli's Table,40.77504334998626,-73.95680803408706,American Restaurant,food,Manhattan,-73.96050763135,New York
3807,Upper East Side,40.77563857330181,-73.96050763135,Café Boulud,40.77446013544719,-73.96389280110587,French Restaurant,food,Manhattan,-73.96050763135,New York
3808,Upper East Side,40.77563857330181,-73.96050763135,Café Carlyle,40.77446619133348,-73.96336879007355,Jazz Club,arts_entertainment,Manhattan,-73.96050763135,New York
3809,Upper East Side,40.77563857330181,-73.96050763135,Flex Mussels,40.776336676544645,-73.95643047622309,Seafood Restaurant,food,Manhattan,-73.96050763135,New York
3810,Upper East Side,40.77563857330181,-73.96050763135,Canine Styles Uptown,40.776436007847764,-73.95784535789318,Pet Store,shops,Manhattan,-73.96050763135,New York
3811,Upper East Side,40.77563857330181,-73.96050763135,Central Park - Miner's Gate - E 79th St,40.7770931433309,-73.96377296481572,Park,parks_outdoors,Manhattan,-73.96050763135,New York
3812,Upper East Side,40.77563857330181,-73.96050763135,CHOPT,40.77379708458151,-73.9578249965559,Salad Place,food,Manhattan,-73.96050763135,New York
3813,Upper East Side,40.77563857330181,-73.96050763135,Emmy Squared,40.775582,-73.956576,Pizza Place,food,Manhattan,-73.96050763135,New York
3814,Upper East Side,40.77563857330181,-73.96050763135,Toloache 82,40.77656629708003,-73.95664177765191,Mexican Restaurant,food,Manhattan,-73.96050763135,New York
3815,Upper East Side,40.77563857330181,-73.96050763135,Dulce Vida Latin Bistro,40.777168420199644,-73.95729271279279,Latin American Restaurant,food,Manhattan,-73.96050763135,New York
3816,Upper East Side,40.77563857330181,-73.96050763135,Sushi Noz,40.773786,-73.958118,Sushi Restaurant,food,Manhattan,-73.96050763135,New York
3817,Upper East Side,40.77563857330181,-73.96050763135,Harbs,40.773618299799296,-73.95796505700109,Dessert Shop,food,Manhattan,-73.96050763135,New York
3818,Upper East Side,40.77563857330181,-73.96050763135,CityRow,40.77484736228385,-73.95674766396186,Gym / Fitness Center,building,Manhattan,-73.96050763135,New York
3819,Upper East Side,40.77563857330181,-73.96050763135,Christian Louboutin,40.77397767433252,-73.96379929997335,Shoe Store,shops,Manhattan,-73.96050763135,New York
3820,Upper East Side,40.77563857330181,-73.96050763135,Greek and Roman Art,40.778173856858466,-73.96352893278149,Exhibit,arts_entertainment,Manhattan,-73.96050763135,New York
3821,Upper East Side,40.77563857330181,-73.96050763135,Ukrainian Institute of America,40.776937143550136,-73.96350669862444,Art Gallery,arts_entertainment,Manhattan,-73.96050763135,New York
3822,Upper East Side,40.77563857330181,-73.96050763135,Central Park - Group of Bears,40.77741648976363,-73.96392799029844,Sculpture Garden,parks_outdoors,Manhattan,-73.96050763135,New York
3823,Upper East Side,40.77563857330181,-73.96050763135,The Simone,40.776918,-73.956911,French Restaurant,food,Manhattan,-73.96050763135,New York
3824,Upper East Side,40.77563857330181,-73.96050763135,James Michael Levin Playground,40.774914404410026,-73.96510729899892,Playground,parks_outdoors,Manhattan,-73.96050763135,New York
3825,Upper East Side,40.77563857330181,-73.96050763135,The Surrey,40.7744149,-73.9638893,Hotel,travel,Manhattan,-73.96050763135,New York
3826,Upper East Side,40.77563857330181,-73.96050763135,Antonucci,40.77571064654,-73.95660701282836,Italian Restaurant,food,Manhattan,-73.96050763135,New York
3827,Upper East Side,40.77563857330181,-73.96050763135,The Met Breuer,40.7735510352329,-73.96422626639125,Art Museum,arts_entertainment,Manhattan,-73.96050763135,New York
3828,Upper East Side,40.77563857330181,-73.96050763135,Metropolitan Museum Steps,40.77906283716806,-73.96251440048218,Plaza,parks_outdoors,Manhattan,-73.96050763135,New York
3829,Upper East Side,40.77563857330181,-73.96050763135,Tiramisu,40.77494597871838,-73.95693214362441,Italian Restaurant,food,Manhattan,-73.96050763135,New York
3830,Upper East Side,40.77563857330181,-73.96050763135,Butterfield Market,40.774065863225466,-73.95959516915148,Grocery Store,shops,Manhattan,-73.96050763135,New York
3831,Upper East Side,40.77563857330181,-73.96050763135,By the Way Bakery,40.777947796529745,-73.9566690328144,Bakery,food,Manhattan,-73.96050763135,New York
3832,Upper East Side,40.77563857330181,-73.96050763135,Amber,40.77498498304562,-73.95692819050043,Sushi Restaurant,food,Manhattan,-73.96050763135,New York
3833,Upper East Side,40.77563857330181,-73.96050763135,Y7 – Upper East Side,40.77649461350271,-73.95559351310052,Yoga Studio,shops,Manhattan,-73.96050763135,New York
3834,Upper East Side,40.77563857330181,-73.96050763135,Bottle & Soul,40.77651844515788,-73.95777813061173,Wine Shop,shops,Manhattan,-73.96050763135,New York
3835,Upper East Side,40.77563857330181,-73.96050763135,Flora Bar,40.773596077409636,-73.96419416844952,Mediterranean Restaurant,food,Manhattan,-73.96050763135,New York
3836,Upper East Side,40.77563857330181,-73.96050763135,Bode NYC - Upper East Side,40.776989620169964,-73.95568443736269,Yoga Studio,shops,Manhattan,-73.96050763135,New York
3837,Upper East Side,40.77563857330181,-73.96050763135,"Arts of Africa, Oceania and the Americas",40.77829127549353,-73.96425714206909,Exhibit,arts_entertainment,Manhattan,-73.96050763135,New York
3838,Upper East Side,40.77563857330181,-73.96050763135,The Great Hall,40.77919282483418,-73.96302938461304,Exhibit,arts_entertainment,Manhattan,-73.96050763135,New York
3839,Upper East Side,40.77563857330181,-73.96050763135,SoulCycle East 83rd,40.77699051498346,-73.95532907885685,Cycle Studio,shops,Manhattan,-73.96050763135,New York
3840,Upper East Side,40.77563857330181,-73.96050763135,Eli's Market,40.7750780079548,-73.95673852514497,Gourmet Shop,shops,Manhattan,-73.96050763135,New York
3841,Upper East Side,40.77563857330181,-73.96050763135,Pig Heaven,40.7754503,-73.95683919999999,Chinese Restaurant,food,Manhattan,-73.96050763135,New York
3842,Upper East Side,40.77563857330181,-73.96050763135,Apple Upper East Side,40.773357346675624,-73.9645367860794,Electronics Store,shops,Manhattan,-73.96050763135,New York
3843,Upper East Side,40.77563857330181,-73.96050763135,Caffe Buon Gusto - Manhattan,40.77249848070456,-73.9569944284568,Italian Restaurant,food,Manhattan,-73.96050763135,New York
3844,Upper East Side,40.77563857330181,-73.96050763135,Levain Bakery,40.777354,-73.955284,Bakery,food,Manhattan,-73.96050763135,New York
3845,Upper East Side,40.77563857330181,-73.96050763135,Paper Source,40.77150016132978,-73.9594352363973,Paper / Office Supplies Store,shops,Manhattan,-73.96050763135,New York
3846,Upper East Side,40.77563857330181,-73.96050763135,McCabes Wine & Spirits,40.772902454046175,-73.95833836637415,Wine Shop,shops,Manhattan,-73.96050763135,New York
3847,Upper East Side,40.77563857330181,-73.96050763135,Juice Generation,40.77742324433802,-73.9552415907383,Juice Bar,food,Manhattan,-73.96050763135,New York
3848,Upper East Side,40.77563857330181,-73.96050763135,305 Fitness,40.775943269169765,-73.95604125683425,Gym / Fitness Center,building,Manhattan,-73.96050763135,New York
3849,Upper East Side,40.77563857330181,-73.96050763135,Lexington Candy Shop Luncheonette,40.777503,-73.957213,Diner,food,Manhattan,-73.96050763135,New York
3850,Upper East Side,40.77563857330181,-73.96050763135,Heyday,40.776403,-73.955362,Spa,shops,Manhattan,-73.96050763135,New York
3851,Upper East Side,40.77563857330181,-73.96050763135,Maison Kayser,40.77131932572194,-73.95959246401709,Bakery,food,Manhattan,-73.96050763135,New York
3852,Upper East Side,40.77563857330181,-73.96050763135,Candle Cafe,40.771407,-73.959138,Vegetarian / Vegan Restaurant,food,Manhattan,-73.96050763135,New York
3853,Upper East Side,40.77563857330181,-73.96050763135,Madewell,40.78006583438591,-73.95959816873074,Women's Store,shops,Manhattan,-73.96050763135,New York
3854,Upper East Side,40.77563857330181,-73.96050763135,Exceed Physical Culture,40.77719197102275,-73.95518048990078,Gym / Fitness Center,building,Manhattan,-73.96050763135,New York
3855,Upper East Side,40.77563857330181,-73.96050763135,Juice Press,40.77714955178238,-73.95528852939606,Juice Bar,food,Manhattan,-73.96050763135,New York
3856,Upper East Side,40.77563857330181,-73.96050763135,Mexicue,40.7753542,-73.9562761,Mexican Restaurant,food,Manhattan,-73.96050763135,New York
3857,Upper East Side,40.77563857330181,-73.96050763135,Sur La Table,40.77207734231519,-73.95904245557166,Kitchen Supply Store,shops,Manhattan,-73.96050763135,New York
3858,Upper East Side,40.77563857330181,-73.96050763135,The Waterfall Mansion,40.77499728750287,-73.95690215236247,Art Gallery,arts_entertainment,Manhattan,-73.96050763135,New York
3859,Upper East Side,40.77563857330181,-73.96050763135,Famous Famiglia Pizza,40.778294,-73.9566,Pizza Place,food,Manhattan,-73.96050763135,New York
3860,Upper East Side,40.77563857330181,-73.96050763135,Sojourn,40.773367,-73.955511,Tapas Restaurant,food,Manhattan,-73.96050763135,New York
3861,Upper East Side,40.77563857330181,-73.96050763135,Citarella Gourmet Market - Upper East Side,40.7717467,-73.95872800000001,Grocery Store,shops,Manhattan,-73.96050763135,New York
3862,Upper East Side,40.77563857330181,-73.96050763135,Just Salad,40.777036557771275,-73.95528981694807,Salad Place,food,Manhattan,-73.96050763135,New York
3863,Upper East Side,40.77563857330181,-73.96050763135,Luke's Bar & Grill,40.77450325305382,-73.95722215905452,American Restaurant,food,Manhattan,-73.96050763135,New York
3864,Upper East Side,40.77563857330181,-73.96050763135,Starbucks Reserve,40.77984961470853,-73.95958442027471,Coffee Shop,food,Manhattan,-73.96050763135,New York
3865,Upper East Side,40.77563857330181,-73.96050763135,Tandoor Oven,40.7771396,-73.9556964,North Indian Restaurant,food,Manhattan,-73.96050763135,New York
3866,Upper East Side,40.77563857330181,-73.96050763135,Thai @ Lex,40.77811,-73.95672,Thai Restaurant,food,Manhattan,-73.96050763135,New York
3867,Upper East Side,40.77563857330181,-73.96050763135,Tevere,40.77800726943828,-73.95604200813644,Italian Restaurant,food,Manhattan,-73.96050763135,New York
3868,Upper East Side,40.77563857330181,-73.96050763135,Vintage Grape,40.77729834470589,-73.95511392274207,Wine Shop,shops,Manhattan,-73.96050763135,New York
3869,Upper East Side,40.77563857330181,-73.96050763135,CorePower Yoga,40.7784805,-73.9561277,Yoga Studio,shops,Manhattan,-73.96050763135,New York
3870,Upper East Side,40.77563857330181,-73.96050763135,Glade Arch,40.77634928656113,-73.96565794944763,Bridge,parks_outdoors,Manhattan,-73.96050763135,New York
