,Neighbourhood,NeighbourhoodLatitude,NeighbourhoodLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,VenuePrimary,Borough,Longitude,City
0,Wakefield,40.894705176609996,-73.84720052054901,Lollipops Gelato,40.894123150205274,-73.84589162362325,Dessert Shop,food,Bronx,-73.84720052054901,New York
1,Wakefield,40.894705176609996,-73.84720052054901,Carvel Ice Cream,40.890486685759605,-73.84856772568665,Ice Cream Shop,food,Bronx,-73.84720052054901,New York
2,Wakefield,40.894705176609996,-73.84720052054901,Walgreens,40.896528,-73.8447,Pharmacy,shops,Bronx,-73.84720052054901,New York
3,Wakefield,40.894705176609996,-73.84720052054901,Rite Aid,40.896649,-73.8448461,Pharmacy,shops,Bronx,-73.84720052054901,New York
4,Wakefield,40.894705176609996,-73.84720052054901,Dunkin',40.8904587811365,-73.84908886747644,Donut Shop,food,Bronx,-73.84720052054901,New York
5,Wakefield,40.894705176609996,-73.84720052054901,Shell,40.894187118166535,-73.84586195733382,Gas Station,shops,Bronx,-73.84720052054901,New York
6,Wakefield,40.894705176609996,-73.84720052054901,Subway,40.89046821651127,-73.8491520209833,Sandwich Place,food,Bronx,-73.84720052054901,New York
7,Wakefield,40.894705176609996,-73.84720052054901,Central Deli,40.896728,-73.844387,Deli / Bodega,food,Bronx,-73.84720052054901,New York
8,Wakefield,40.894705176609996,-73.84720052054901,Koss Quick Wash,40.891281,-73.84990400000001,Laundromat,shops,Bronx,-73.84720052054901,New York
9,Co-op City,40.87429419303012,-73.829939108124,Capri II Pizza,40.87637420537464,-73.82994042507629,Pizza Place,food,Bronx,-73.829939108124,New York
10,Co-op City,40.87429419303012,-73.829939108124,Dollar Tree,40.87012498449601,-73.82898863175873,Discount Store,shops,Bronx,-73.829939108124,New York
11,Co-op City,40.87429419303012,-73.829939108124,Rite Aid,40.8703448818904,-73.82830202579498,Pharmacy,shops,Bronx,-73.829939108124,New York
12,Co-op City,40.87429419303012,-73.829939108124,Mattress Firm,40.87223414329722,-73.8286072661231,Mattress Store,shops,Bronx,-73.829939108124,New York
13,Co-op City,40.87429419303012,-73.829939108124,Bagels on Bartow,40.87028,-73.828611,Bagel Shop,food,Bronx,-73.829939108124,New York
14,Co-op City,40.87429419303012,-73.829939108124,Baskin-Robbins,40.87004451117903,-73.8295779479274,Ice Cream Shop,food,Bronx,-73.829939108124,New York
15,Co-op City,40.87429419303012,-73.829939108124,Food Universe Marketplace,40.87673987981054,-73.82898048976519,Grocery Store,shops,Bronx,-73.829939108124,New York
16,Co-op City,40.87429419303012,-73.829939108124,Arby's,40.8704113,-73.828606,Fast Food Restaurant,food,Bronx,-73.829939108124,New York
17,Co-op City,40.87429419303012,-73.829939108124,Townhouse Restaurant,40.876085887834265,-73.82886815052547,Restaurant,food,Bronx,-73.829939108124,New York
18,Co-op City,40.87429419303012,-73.829939108124,truman track n field,40.87496253317124,-73.83084729386773,Baseball Field,parks_outdoors,Bronx,-73.829939108124,New York
19,Co-op City,40.87429419303012,-73.829939108124,Kennedy's,40.87680662096625,-73.82962703704834,Fast Food Restaurant,food,Bronx,-73.829939108124,New York
20,Co-op City,40.87429419303012,-73.829939108124,MTA MaBSTOA Bus Bx23 / Bx26 / Bx28 / Q50 at Asch Loop / alcott Place,40.871387402235094,-73.830646276474,Bus Station,travel,Bronx,-73.829939108124,New York
21,Co-op City,40.87429419303012,-73.829939108124,Section 4 Basketball Courts (Co Op City),40.872412,-73.826302,Basketball Court,parks_outdoors,Bronx,-73.829939108124,New York
22,Co-op City,40.87429419303012,-73.829939108124,The Park,40.87764512391663,-73.83083580661068,Park,parks_outdoors,Bronx,-73.829939108124,New York
23,Co-op City,40.87429419303012,-73.829939108124,MTA MaBSTOA Bus Bx23 / Bx30 / Bx38 / Q50 at Donizetti Place & Baychester Ave (Section 1),40.87618793183889,-73.833838139328,Bus Station,travel,Bronx,-73.829939108124,New York
24,Eastchester,40.887555677350775,-73.82780644716412,Fish & Ting,40.885656,-73.829197,Caribbean Restaurant,food,Bronx,-73.82780644716412,New York
25,Eastchester,40.887555677350775,-73.82780644716412,Cozy Cottage Restaurant,40.88633207186384,-73.82761561924221,Diner,food,Bronx,-73.82780644716412,New York
26,Eastchester,40.887555677350775,-73.82780644716412,Mario's Pizza,40.88862762439113,-73.83126012557018,Pizza Place,food,Bronx,-73.82780644716412,New York
27,Eastchester,40.887555677350775,-73.82780644716412,Dunkin',40.88538419291817,-73.8280987591753,Donut Shop,food,Bronx,-73.82780644716412,New York
28,Eastchester,40.887555677350775,-73.82780644716412,Dyre Fish Market,40.889317642958616,-73.83145257358296,Seafood Restaurant,food,Bronx,-73.82780644716412,New York
29,Eastchester,40.887555677350775,-73.82780644716412,Dyre Deli Grocery,40.88823525219036,-73.8312823268945,Deli / Bodega,food,Bronx,-73.82780644716412,New York
30,Eastchester,40.887555677350775,-73.82780644716412,Golden Krust Caribbean Restaurant,40.888488,-73.83108299999999,Caribbean Restaurant,food,Bronx,-73.82780644716412,New York
31,Eastchester,40.887555677350775,-73.82780644716412,BowlerLand,40.88601990111869,-73.82320747767668,Bowling Alley,arts_entertainment,Bronx,-73.82780644716412,New York
32,Eastchester,40.887555677350775,-73.82780644716412,Royal Caribbean Bakery,40.888249,-73.831661,Caribbean Restaurant,food,Bronx,-73.82780644716412,New York
33,Eastchester,40.887555677350775,-73.82780644716412,Dyre Ave Diner,40.887968729082246,-73.83141284372412,Diner,food,Bronx,-73.82780644716412,New York
34,Eastchester,40.887555677350775,-73.82780644716412,McDonald's,40.88563631373264,-73.82683955509486,Fast Food Restaurant,food,Bronx,-73.82780644716412,New York
35,Eastchester,40.887555677350775,-73.82780644716412,"Bee Line 60, 61, 62 MTA Bx16, Bx30 (Boston Road/Conner St)",40.88580984751669,-73.82805491348807,Bus Station,travel,Bronx,-73.82780644716412,New York
36,Eastchester,40.887555677350775,-73.82780644716412,Imperial beverage center,40.889146992600836,-73.82929692582755,Food & Drink Shop,shops,Bronx,-73.82780644716412,New York
37,Eastchester,40.887555677350775,-73.82780644716412,NYW&B Railway - Baychester,40.887882155187874,-73.83116319314648,Platform,travel,Bronx,-73.82780644716412,New York
38,Eastchester,40.887555677350775,-73.82780644716412,MTA Bus - BX 16,40.88790343813609,-73.83125388185631,Bus Station,travel,Bronx,-73.82780644716412,New York
39,Eastchester,40.887555677350775,-73.82780644716412,"MTA MaBSTOA & Bee-Line Bus: (Bx16, BL 52, 55)",40.88800860085501,-73.83133279875986,Bus Station,travel,Bronx,-73.82780644716412,New York
40,Eastchester,40.887555677350775,-73.82780644716412,Adil Newsstand & Grocery,40.888433208510854,-73.83127682668768,Convenience Store,shops,Bronx,-73.82780644716412,New York
41,Eastchester,40.887555677350775,-73.82780644716412,Sunshine Supermarket,40.888888,-73.831019,Deli / Bodega,food,Bronx,-73.82780644716412,New York
42,Eastchester,40.887555677350775,-73.82780644716412,Xing Lung Chinese Restaurant,40.8887854684858,-73.83122576835156,Chinese Restaurant,food,Bronx,-73.82780644716412,New York
43,Eastchester,40.887555677350775,-73.82780644716412,MTA Bus & Bee Line Bx16/W52 @ Dyre Avenue and Light Street,40.88816692651784,-73.83152504085197,Bus Stop,travel,Bronx,-73.82780644716412,New York
44,Eastchester,40.887555677350775,-73.82780644716412,MTA MaBSTOA Bus Bx16 / Bx30 and Bee-line Route 52 / 60 / 61 / 62 at Dyre Ave / Boston Road (US 1),40.88461356066747,-73.83152944427044,Bus Station,travel,Bronx,-73.82780644716412,New York
45,Eastchester,40.887555677350775,-73.82780644716412,Dome Groomer's,40.884440701933244,-73.83205345211809,Cosmetics Shop,shops,Bronx,-73.82780644716412,New York
46,Fieldston,40.89543742690383,-73.90564259591682,Fieldston Road Circle,40.89448851736085,-73.90562087134356,Plaza,parks_outdoors,Bronx,-73.90564259591682,New York
47,Fieldston,40.89543742690383,-73.90564259591682,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816833,Bus Station,travel,Bronx,-73.90564259591682,New York
48,Riverdale,40.890834493891305,-73.9125854610857,Riverdale Ave,40.890424929507866,-73.91024841803598,Plaza,parks_outdoors,Bronx,-73.9125854610857,New York
49,Riverdale,40.890834493891305,-73.9125854610857,Bell Tower Park,40.88917798960079,-73.90833081276627,Park,parks_outdoors,Bronx,-73.9125854610857,New York
50,Riverdale,40.890834493891305,-73.9125854610857,Chase Bank,40.888089,-73.907921,Bank,shops,Bronx,-73.9125854610857,New York
51,Riverdale,40.890834493891305,-73.9125854610857,Seton Park,40.88791393116787,-73.91611321473175,Park,parks_outdoors,Bronx,-73.9125854610857,New York
52,Riverdale,40.890834493891305,-73.9125854610857,JHS Riverdale Baseball Field,40.88776539164418,-73.91503930091858,Baseball Field,parks_outdoors,Bronx,-73.9125854610857,New York
53,Riverdale,40.890834493891305,-73.9125854610857,Park Lunch,40.887052545514,-73.91315349663765,Food Truck,food,Bronx,-73.9125854610857,New York
54,Riverdale,40.890834493891305,-73.9125854610857,Shallash Pest Control,40.89466945869686,-73.91321539878845,Home Service,shops,Bronx,-73.9125854610857,New York
55,Riverdale,40.890834493891305,-73.9125854610857,Hayden On Hudson Gym,40.889593,-73.917446,Gym,building,Bronx,-73.9125854610857,New York
56,Riverdale,40.890834493891305,-73.9125854610857,MTA BX7 238th Stop,40.88903574764659,-73.9080494858546,Bus Station,travel,Bronx,-73.9125854610857,New York
57,Riverdale,40.890834493891305,-73.9125854610857,MTA MaBSTOA Bus Bx7 / Bx10 / Bx20 / BxM1 / BxM2 / BxM18 at 246th St. / Hudson Parkway,40.89354823043404,-73.90815138816833,Bus Station,travel,Bronx,-73.9125854610857,New York
58,Kingsbridge,40.88168737120521,-73.90281798724605,Garden Gourmet Market,40.88135023917183,-73.90338943716417,Gourmet Shop,shops,Bronx,-73.90281798724605,New York
59,Kingsbridge,40.88168737120521,-73.90281798724605,Leche y Miel,40.883742,-73.90185699999999,Latin American Restaurant,food,Bronx,-73.90281798724605,New York
60,Kingsbridge,40.88168737120521,-73.90281798724605,Kingsbridge Social Club,40.88454548045115,-73.90196378126393,Pizza Place,food,Bronx,-73.90281798724605,New York
61,Kingsbridge,40.88168737120521,-73.90281798724605,El Malecon,40.87933806746814,-73.90445707056641,Caribbean Restaurant,food,Bronx,-73.90281798724605,New York
62,Kingsbridge,40.88168737120521,-73.90281798724605,Sam's Pizza,40.87943501792795,-73.90585879861192,Pizza Place,food,Bronx,-73.90281798724605,New York
63,Kingsbridge,40.88168737120521,-73.90281798724605,Smashburger,40.8842208517097,-73.90033254824955,Burger Joint,food,Bronx,-73.90281798724605,New York
64,Kingsbridge,40.88168737120521,-73.90281798724605,The Bronx Public,40.87837659295958,-73.90348117090952,Pub,nightlife,Bronx,-73.90281798724605,New York
65,Kingsbridge,40.88168737120521,-73.90281798724605,Bronx Alehouse,40.88474887262718,-73.89969883486997,Beer Bar,nightlife,Bronx,-73.90281798724605,New York
66,Kingsbridge,40.88168737120521,-73.90281798724605,BJ's  Wholesale Club,40.88410355664641,-73.90026731218994,Warehouse Store,shops,Bronx,-73.90281798724605,New York
67,Kingsbridge,40.88168737120521,-73.90281798724605,El Economico Restaurant,40.87933018698782,-73.90459710835415,Spanish Restaurant,food,Bronx,-73.90281798724605,New York
68,Kingsbridge,40.88168737120521,-73.90281798724605,Mon Amour Coffee & Wine,40.88500863418534,-73.90033222698838,Coffee Shop,food,Bronx,-73.90281798724605,New York
69,Kingsbridge,40.88168737120521,-73.90281798724605,Carvel Ice Cream,40.883657145742866,-73.90165452034793,Ice Cream Shop,food,Bronx,-73.90281798724605,New York
70,Kingsbridge,40.88168737120521,-73.90281798724605,Buffalo Wild Wings,40.88446010603608,-73.90042394399643,Wings Joint,food,Bronx,-73.90281798724605,New York
71,Kingsbridge,40.88168737120521,-73.90281798724605,Estrellita Poblana V,40.879687039717524,-73.906256832975,Mexican Restaurant,food,Bronx,-73.90281798724605,New York
72,Kingsbridge,40.88168737120521,-73.90281798724605,Q'Kachapa,40.880005888670006,-73.9041570896363,Spanish Restaurant,food,Bronx,-73.90281798724605,New York
73,Kingsbridge,40.88168737120521,-73.90281798724605,Tilila,40.88387242577101,-73.89820853750416,Bar,nightlife,Bronx,-73.90281798724605,New York
74,Kingsbridge,40.88168737120521,-73.90281798724605,Sugarboy Bakery Cafe,40.877947999999996,-73.90286,Bakery,food,Bronx,-73.90281798724605,New York
75,Kingsbridge,40.88168737120521,-73.90281798724605,Picante Picante Mexican Restaurant,40.878252,-73.902936,Mexican Restaurant,food,Bronx,-73.90281798724605,New York
76,Kingsbridge,40.88168737120521,-73.90281798724605,Loeser's Delicatessen,40.879111,-73.905693,Sandwich Place,food,Bronx,-73.90281798724605,New York
77,Kingsbridge,40.88168737120521,-73.90281798724605,The Putnam Trail,40.88518925064586,-73.89944963459462,Trail,parks_outdoors,Bronx,-73.90281798724605,New York
78,Kingsbridge,40.88168737120521,-73.90281798724605,Chipotle Mexican Grill,40.88456619551229,-73.9004737612446,Mexican Restaurant,food,Bronx,-73.90281798724605,New York
79,Kingsbridge,40.88168737120521,-73.90281798724605,Broadway Pizza & Pasta,40.87882247136464,-73.90449402840686,Pizza Place,food,Bronx,-73.90281798724605,New York
80,Kingsbridge,40.88168737120521,-73.90281798724605,Riverdale Diner,40.88518285486937,-73.89948352054364,Diner,food,Bronx,-73.90281798724605,New York
81,Kingsbridge,40.88168737120521,-73.90281798724605,S & S Cheesecake,40.88479273266669,-73.89986081581755,Bakery,food,Bronx,-73.90281798724605,New York
82,Kingsbridge,40.88168737120521,-73.90281798724605,ALDI,40.8778363,-73.9046557,Supermarket,shops,Bronx,-73.90281798724605,New York
83,Kingsbridge,40.88168737120521,-73.90281798724605,Leila's Hand Dipped Chocolate,40.879540999999996,-73.905327,Candy Store,shops,Bronx,-73.90281798724605,New York
84,Kingsbridge,40.88168737120521,-73.90281798724605,Dunkin',40.87930809459452,-73.90506640147964,Donut Shop,food,Bronx,-73.90281798724605,New York
85,Kingsbridge,40.88168737120521,-73.90281798724605,Silhouette Restaurant & Lounge,40.88070643866,-73.90268654351613,Latin American Restaurant,food,Bronx,-73.90281798724605,New York
86,Kingsbridge,40.88168737120521,-73.90281798724605,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant,food,Bronx,-73.90281798724605,New York
87,Kingsbridge,40.88168737120521,-73.90281798724605,Enterprise Rent-A-Car,40.879866093214,-73.90384738148896,Rental Car Location,shops,Bronx,-73.90281798724605,New York
88,Kingsbridge,40.88168737120521,-73.90281798724605,MyUnique,40.88196572342435,-73.90358396335206,Thrift / Vintage Store,shops,Bronx,-73.90281798724605,New York
89,Kingsbridge,40.88168737120521,-73.90281798724605,The Local,40.87855275865213,-73.90346176628925,Bar,nightlife,Bronx,-73.90281798724605,New York
90,Kingsbridge,40.88168737120521,-73.90281798724605,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store,shops,Bronx,-73.90281798724605,New York
91,Kingsbridge,40.88168737120521,-73.90281798724605,IHOP,40.880422088659074,-73.90401864379297,Breakfast Spot,food,Bronx,-73.90281798724605,New York
92,Kingsbridge,40.88168737120521,-73.90281798724605,Little Caesars Pizza,40.88000167064909,-73.90413957385358,Pizza Place,food,Bronx,-73.90281798724605,New York
93,Kingsbridge,40.88168737120521,-73.90281798724605,Subway,40.878464979323944,-73.9055176422437,Sandwich Place,food,Bronx,-73.90281798724605,New York
94,Kingsbridge,40.88168737120521,-73.90281798724605,Gold Mine Cafe,40.87891576866267,-73.90469763627074,Café,food,Bronx,-73.90281798724605,New York
95,Kingsbridge,40.88168737120521,-73.90281798724605,KFC,40.8801638310206,-73.90425289392198,Fried Chicken Joint,food,Bronx,-73.90281798724605,New York
96,Kingsbridge,40.88168737120521,-73.90281798724605,Dunkin',40.88444151875646,-73.90018467940683,Donut Shop,food,Bronx,-73.90281798724605,New York
97,Kingsbridge,40.88168737120521,-73.90281798724605,Foodtown of Riverdale,40.878524,-73.905296,Supermarket,shops,Bronx,-73.90281798724605,New York
98,Kingsbridge,40.88168737120521,-73.90281798724605,Mattress Firm,40.88157952534375,-73.90327738525008,Mattress Store,shops,Bronx,-73.90281798724605,New York
99,Kingsbridge,40.88168737120521,-73.90281798724605,Stop & Shop,40.882048,-73.9021108,Supermarket,shops,Bronx,-73.90281798724605,New York
100,Kingsbridge,40.88168737120521,-73.90281798724605,Petco,40.88412259663246,-73.89933923911794,Pet Store,shops,Bronx,-73.90281798724605,New York
101,Kingsbridge,40.88168737120521,-73.90281798724605,GNC,40.880013,-73.90440799999999,Supplement Shop,education,Bronx,-73.90281798724605,New York
102,Kingsbridge,40.88168737120521,-73.90281798724605,FedEx Office Print & Ship Center,40.882667,-73.901487,Shipping Store,shops,Bronx,-73.90281798724605,New York
103,Kingsbridge,40.88168737120521,-73.90281798724605,Subway,40.877720351115315,-73.90537973066263,Sandwich Place,food,Bronx,-73.90281798724605,New York
104,Kingsbridge,40.88168737120521,-73.90281798724605,Mr. McGoo's,40.87941944187052,-73.90424277141844,Bar,nightlife,Bronx,-73.90281798724605,New York
105,Kingsbridge,40.88168737120521,-73.90281798724605,Popeyes Louisiana Kitchen,40.879311888822194,-73.90479758629137,Fried Chicken Joint,food,Bronx,-73.90281798724605,New York
106,Kingsbridge,40.88168737120521,-73.90281798724605,The Bridge Tavern,40.883495380089926,-73.9017625732257,Sports Bar,nightlife,Bronx,-73.90281798724605,New York
107,Kingsbridge,40.88168737120521,-73.90281798724605,Chase Bank,40.87918782612045,-73.90491556516147,Bank,shops,Bronx,-73.90281798724605,New York
108,Kingsbridge,40.88168737120521,-73.90281798724605,Rite Aid,40.885481,-73.900814,Pharmacy,shops,Bronx,-73.90281798724605,New York
109,Kingsbridge,40.88168737120521,-73.90281798724605,Walgreens,40.8785384,-73.9047797,Pharmacy,shops,Bronx,-73.90281798724605,New York
110,Kingsbridge,40.88168737120521,-73.90281798724605,Domino's Pizza,40.8842,-73.9024,Pizza Place,food,Bronx,-73.90281798724605,New York
111,Kingsbridge,40.88168737120521,-73.90281798724605,Hola España,40.87915969295343,-73.90455296034935,Latin American Restaurant,food,Bronx,-73.90281798724605,New York
112,Kingsbridge,40.88168737120521,-73.90281798724605,Bob’s Discount Furniture and Mattress Store,40.877704,-73.9047193,Furniture / Home Store,shops,Bronx,-73.90281798724605,New York
113,Kingsbridge,40.88168737120521,-73.90281798724605,The Punchbowl,40.885019560687695,-73.90066150520914,Bar,nightlife,Bronx,-73.90281798724605,New York
114,Kingsbridge,40.88168737120521,-73.90281798724605,McDonald's,40.8840672,-73.9017116,Fast Food Restaurant,food,Bronx,-73.90281798724605,New York
115,Kingsbridge,40.88168737120521,-73.90281798724605,Flame Hibachi,40.88277,-73.901816,Asian Restaurant,food,Bronx,-73.90281798724605,New York
116,Kingsbridge,40.88168737120521,-73.90281798724605,Tony & Cyndi's Pizzeria & Restaurants,40.88356615627457,-73.90180851709593,Pizza Place,food,Bronx,-73.90281798724605,New York
117,Kingsbridge,40.88168737120521,-73.90281798724605,Kingsbridge Wine And Spirits,40.88420053246528,-73.90177980932643,Liquor Store,shops,Bronx,-73.90281798724605,New York
118,Kingsbridge,40.88168737120521,-73.90281798724605,Mira Fitness,40.880278581839484,-73.89966487884521,Athletics & Sports,shops,Bronx,-73.90281798724605,New York
119,Kingsbridge,40.88168737120521,-73.90281798724605,Deegan Motel,40.882749,-73.89886,Hotel,travel,Bronx,-73.90281798724605,New York
120,Kingsbridge,40.88168737120521,-73.90281798724605,Ambar Beauty Salon,40.880209,-73.90688399999999,Cosmetics Shop,shops,Bronx,-73.90281798724605,New York
121,Kingsbridge,40.88168737120521,-73.90281798724605,Oni Beauty Salon,40.880444,-73.90731600000001,Cosmetics Shop,shops,Bronx,-73.90281798724605,New York
122,Kingsbridge,40.88168737120521,-73.90281798724605,Bronx express superette,40.88258639418682,-73.8977829575807,Convenience Store,shops,Bronx,-73.90281798724605,New York
123,Kingsbridge,40.88168737120521,-73.90281798724605,Guan Hin Restaurant,40.883705,-73.897896,Chinese Restaurant,food,Bronx,-73.90281798724605,New York
124,Kingsbridge,40.88168737120521,-73.90281798724605,Mama Maria's Pizza,40.885559,-73.90043667,Pizza Place,food,Bronx,-73.90281798724605,New York
125,Kingsbridge,40.88168737120521,-73.90281798724605,Yeung Hing Chinese Restsurant,40.88517543464569,-73.89940470521294,Chinese Restaurant,food,Bronx,-73.90281798724605,New York
126,Marble Hill,40.87655077879964,-73.91065965862981,Arturo's,40.87441177110231,-73.91027100981574,Pizza Place,food,Manhattan,-73.91065965862981,New York
127,Marble Hill,40.87655077879964,-73.91065965862981,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio,shops,Manhattan,-73.91065965862981,New York
128,Marble Hill,40.87655077879964,-73.91065965862981,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner,food,Manhattan,-73.91065965862981,New York
129,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop,food,Manhattan,-73.91065965862981,New York
130,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin',40.87713584201589,-73.90666550701411,Donut Shop,food,Manhattan,-73.91065965862981,New York
131,Marble Hill,40.87655077879964,-73.91065965862981,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy,shops,Manhattan,-73.91065965862981,New York
132,Marble Hill,40.87655077879964,-73.91065965862981,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium,arts_entertainment,Manhattan,-73.91065965862981,New York
133,Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant,food,Manhattan,-73.91065965862981,New York
134,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.873754554218515,-73.90861305343668,Coffee Shop,food,Manhattan,-73.91065965862981,New York
135,Marble Hill,40.87655077879964,-73.91065965862981,Astral Fitness & Wellness Center,40.87670526507199,-73.90637207670373,Gym,building,Manhattan,-73.91065965862981,New York
136,Marble Hill,40.87655077879964,-73.91065965862981,Blink Fitness,40.877271495944626,-73.90559491338075,Gym,building,Manhattan,-73.91065965862981,New York
137,Marble Hill,40.87655077879964,-73.91065965862981,Vitamin Shoppe,40.87716,-73.905632,Supplement Shop,education,Manhattan,-73.91065965862981,New York
138,Marble Hill,40.87655077879964,-73.91065965862981,Parrilla Latina,40.87747294351472,-73.90607346968568,Steakhouse,food,Manhattan,-73.91065965862981,New York
139,Marble Hill,40.87655077879964,-73.91065965862981,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store,shops,Manhattan,-73.91065965862981,New York
140,Marble Hill,40.87655077879964,-73.91065965862981,Boston Market,40.87743,-73.9054121,American Restaurant,food,Manhattan,-73.91065965862981,New York
141,Marble Hill,40.87655077879964,-73.91065965862981,Subway Sandwiches,40.8746665302951,-73.9095858429637,Sandwich Place,food,Manhattan,-73.91065965862981,New York
142,Marble Hill,40.87655077879964,-73.91065965862981,Baskin-Robbins,40.87714929478882,-73.90665810372622,Ice Cream Shop,food,Manhattan,-73.91065965862981,New York
143,Marble Hill,40.87655077879964,-73.91065965862981,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store,shops,Manhattan,-73.91065965862981,New York
144,Marble Hill,40.87655077879964,-73.91065965862981,GameStop,40.874266802124836,-73.90934218062803,Video Game Store,shops,Manhattan,-73.91065965862981,New York
145,Marble Hill,40.87655077879964,-73.91065965862981,TD Bank,40.8794958,-73.9092856,Bank,shops,Manhattan,-73.91065965862981,New York
146,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.878464979323944,-73.9055176422437,Sandwich Place,food,Manhattan,-73.91065965862981,New York
147,Marble Hill,40.87655077879964,-73.91065965862981,The Children's Place,40.873671591133125,-73.90815619608166,Kids Store,shops,Manhattan,-73.91065965862981,New York
148,Marble Hill,40.87655077879964,-73.91065965862981,Five Below,40.8772564,-73.9049384,Miscellaneous Shop,shops,Manhattan,-73.91065965862981,New York
149,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.877720351115315,-73.90537973066263,Sandwich Place,food,Manhattan,-73.91065965862981,New York
150,Marble Hill,40.87655077879964,-73.91065965862981,Broadway Plaza,40.87753906779665,-73.90539578168178,Shopping Mall,shops,Manhattan,-73.91065965862981,New York
151,Marble Hill,40.87655077879964,-73.91065965862981,Terrace View Delicatessen,40.875995,-73.913151,Deli / Bodega,food,Manhattan,-73.91065965862981,New York
152,Woodlawn,40.898272612138044,-73.86731496814177,Katonah Pizza and Pasta,40.89878411126604,-73.86745706580207,Pizza Place,food,Bronx,-73.86731496814177,New York
153,Woodlawn,40.898272612138044,-73.86731496814177,Rambling House,40.898439240536966,-73.86719657644849,Pub,nightlife,Bronx,-73.86731496814177,New York
154,Woodlawn,40.898272612138044,-73.86731496814177,Patrizia's Of Woodlawn,40.900638399332884,-73.86772361835486,Italian Restaurant,food,Bronx,-73.86731496814177,New York
155,Woodlawn,40.898272612138044,-73.86731496814177,Curry Spot,40.897624941880906,-73.86714729157393,Indian Restaurant,food,Bronx,-73.86731496814177,New York
156,Woodlawn,40.898272612138044,-73.86731496814177,The Chipper Truck,40.899619499543256,-73.87147353617637,Food Truck,food,Bronx,-73.86731496814177,New York
157,Woodlawn,40.898272612138044,-73.86731496814177,Van Cortlandt Park - John Muir Nature Trail,40.899504,-73.873027,Trail,parks_outdoors,Bronx,-73.86731496814177,New York
158,Woodlawn,40.898272612138044,-73.86731496814177,Sean's Quality Deli,40.897669,-73.86744499999999,Deli / Bodega,food,Bronx,-73.86731496814177,New York
159,Woodlawn,40.898272612138044,-73.86731496814177,Enterprise Rent-A-Car,40.89609114069422,-73.8653639853328,Rental Car Location,shops,Bronx,-73.86731496814177,New York
160,Woodlawn,40.898272612138044,-73.86731496814177,Behan's Pub,40.89858450390552,-73.86750725480708,Bar,nightlife,Bronx,-73.86731496814177,New York
161,Woodlawn,40.898272612138044,-73.86731496814177,Dunkin',40.896036409903786,-73.86357007637196,Donut Shop,food,Bronx,-73.86731496814177,New York
162,Woodlawn,40.898272612138044,-73.86731496814177,CTown Supermarkets,40.897495761710346,-73.86736015413362,Grocery Store,shops,Bronx,-73.86731496814177,New York
163,Woodlawn,40.898272612138044,-73.86731496814177,Metro North - Woodlawn Train Station,40.895590912855496,-73.8628137399376,Train Station,travel,Bronx,-73.86731496814177,New York
164,Woodlawn,40.898272612138044,-73.86731496814177,MMJ Wines & Spirits,40.897045,-73.86737,Liquor Store,shops,Bronx,-73.86731496814177,New York
165,Woodlawn,40.898272612138044,-73.86731496814177,Ivy's Nails,40.900013,-73.867388,Cosmetics Shop,shops,Bronx,-73.86731496814177,New York
166,Woodlawn,40.898272612138044,-73.86731496814177,Emerald Pharmacy,40.89952520236089,-73.86747101203787,Pharmacy,shops,Bronx,-73.86731496814177,New York
167,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Heights Family Market,40.897351,-73.86744,Food & Drink Shop,shops,Bronx,-73.86731496814177,New York
168,Woodlawn,40.898272612138044,-73.86731496814177,John Mulligans Fireside Pub,40.89777632017523,-73.86716049035307,Pub,nightlife,Bronx,-73.86731496814177,New York
169,Woodlawn,40.898272612138044,-73.86731496814177,The Kitchen,40.899733,-73.867408,American Restaurant,food,Bronx,-73.86731496814177,New York
170,Woodlawn,40.898272612138044,-73.86731496814177,Woodlawn Deli,40.897045,-73.86737,Deli / Bodega,food,Bronx,-73.86731496814177,New York
171,Woodlawn,40.898272612138044,-73.86731496814177,The Coachman's Inn,40.90014654775011,-73.86764673430903,Bar,nightlife,Bronx,-73.86731496814177,New York
